x,y,label,QCL_1
28.821569442749,67.7597351074219,3.0,8
-76.4866333007812,-45.2293090820312,7.0,5
9.69843196868896,-44.836483001709,4.0,4
-37.0044326782227,1.37907373905182,8.0,9
-37.7351951599121,71.6615600585938,2.0,6
-6.54202747344971,-28.8387184143066,9.0,4
25.9915046691895,-3.5012481212616,5.0,1
87.273681640625,56.4202461242676,0.0,2
42.2465591430664,2.48667192459106,5.0,1
-66.3039627075195,68.6708068847656,1.0,6
-7.15541934967041,13.4375400543213,8.0,9
-38.5013084411621,93.7472381591797,2.0,6
59.663330078125,39.0733375549316,0.0,2
20.0863075256348,56.5925369262695,3.0,8
97.376838684082,-8.40913581848145,6.0,10
19.5323257446289,-36.3253936767578,4.0,4
-21.1604137420654,25.198205947876,8.0,9
-76.837028503418,-44.2031936645508,7.0,5
39.0584335327149,8.97464179992676,5.0,1
-29.7660388946533,-3.95980143547058,8.0,9
-25.6354064941406,79.8846664428711,2.0,6
-8.91718578338623,-25.8337345123291,9.0,4
51.7268867492676,30.9611492156982,0.0,2
95.2694549560547,30.3718929290771,0.0,2
-32.1634826660156,56.0683059692383,2.0,6
31.4775142669678,83.4029922485352,3.0,8
28.1298961639404,5.87498044967651,5.0,1
14.0978565216064,-29.1922073364258,4.0,4
89.3971481323242,-16.525016784668,6.0,10
-55.7585906982422,-19.8448162078857,7.0,5
33.5857391357422,62.1695365905762,3.0,8
-37.047248840332,1.51567733287811,8.0,9
48.9943542480469,-35.5689353942871,6.0,10
-22.2674884796143,-16.5939750671387,9.0,4
6.19710826873779,9.8368673324585,8.0,9
-14.6412220001221,-40.730281829834,9.0,4
-54.0497817993164,-31.4515914916992,7.0,5
-69.8044357299805,-35.9023056030273,7.0,5
101.34098815918,22.8107604980469,0.0,2
85.854866027832,47.8632621765137,0.0,2
5.27708721160889,-55.4339294433594,4.0,3
-71.2865524291992,-44.7050437927246,9.0,5
-62.6236724853516,31.828800201416,1.0,7
85.0556869506836,45.8615455627441,0.0,2
-64.0560989379883,-6.96021413803101,1.0,7
-67.0757064819336,65.0598220825195,1.0,6
99.6682739257812,-5.32343864440918,6.0,10
37.1427688598633,-31.4111557006836,5.0,1
46.6537551879883,9.12756824493408,5.0,1
-36.212287902832,.931733787059784,8.0,9
60.3708915710449,-29.5056133270264,6.0,10
-36.6758728027344,1.50645864009857,8.0,9
-30.2130260467529,48.8767013549805,2.0,6
85.1202545166016,45.7283554077149,0.0,2
-28.7104225158691,-43.1937217712402,9.0,4
-76.7770919799805,-44.5401268005371,9.0,5
10.4036340713501,-73.7119445800781,4.0,3
24.7619304656982,89.6727294921875,3.0,8
-89.9374084472656,22.8454418182373,1.0,7
-32.5943870544434,95.3428192138672,2.0,6
92.5008163452148,-36.4427604675293,6.0,10
-54.7569007873535,-19.4620933532715,7.0,5
37.8966979980469,27.6915740966797,5.0,1
-37.1464080810547,1.58659279346466,8.0,9
-97.2600479125977,-8.99376201629639,1.0,7
14.8386945724487,-30.2108669281006,4.0,4
-28.1831760406494,-84.7415542602539,9.0,3
68.6591720581055,-54.2370719909668,6.0,10
-14.799295425415,17.4053440093994,8.0,9
13.6275501251221,-29.1643600463867,4.0,4
-18.6239528656006,76.1044082641602,2.0,6
42.6019554138184,-22.8249282836914,5.0,1
27.1816730499268,-74.4202880859375,4.0,3
30.5326557159424,80.8167419433594,3.0,8
-25.7596759796143,-32.812671661377,9.0,4
-16.1270160675049,-49.6222877502441,9.0,4
42.9064903259277,21.3023490905762,5.0,1
18.5136070251465,-37.3233909606934,4.0,4
2.73721194267273,13.3530769348145,3.0,9
15.5737867355347,56.4444541931152,3.0,8
27.6929702758789,-90.0708999633789,4.0,3
15.3512172698975,-36.1146125793457,4.0,4
17.7243309020996,-3.92193961143494,5.0,1
-45.5861396789551,74.5201263427734,2.0,6
35.4574775695801,40.5507545471191,3.0,8
95.1253356933594,30.177562713623,0.0,2
30.1186428070068,36.6390533447266,3.0,8
40.6872596740723,-19.7807483673096,5.0,1
33.1610870361328,15.0346822738647,5.0,1
95.1001815795898,29.5538463592529,0.0,2
-81.845100402832,-1.67002046108246,1.0,7
-73.1540832519531,58.061222076416,1.0,6
32.6928863525391,68.3846664428711,3.0,8
57.4825019836426,-58.0178833007812,6.0,10
23.0961837768555,-56.92578125,4.0,3
-49.1172332763672,-26.1042518615723,9.0,5
27.9345664978027,-61.4545936584473,4.0,3
32.016471862793,86.1143569946289,3.0,8
-82.8269424438477,17.5103626251221,8.0,7
-21.6378650665283,89.4404220581055,2.0,6
-20.0647068023682,21.2062835693359,8.0,9
-16.3926048278809,-49.905101776123,9.0,4
39.0689964294434,17.1820964813232,5.0,1
-63.8656349182129,27.7516403198242,1.0,7
-24.101921081543,47.7624588012695,2.0,6
75.6861724853516,-21.8247547149658,6.0,10
13.2808294296265,13.4894580841064,8.0,1
84.6724624633789,45.9748497009277,0.0,2
-2.41509413719177,-64.3479614257812,4.0,3
-65.7821350097656,64.3448104858398,1.0,6
70.2956008911133,20.3605136871338,0.0,2
-65.7038269042969,66.2344131469727,1.0,6
43.1098175048828,12.1649227142334,5.0,1
-36.2708129882812,1.16770434379578,8.0,9
39.4385948181152,12.2090406417847,5.0,1
86.751335144043,56.315803527832,0.0,2
-24.2018795013428,-74.5349655151367,9.0,3
17.5426006317139,-36.8165969848633,4.0,4
-9.81760025024414,16.5956535339355,8.0,9
-56.8676261901855,-18.6604919433594,7.0,5
60.4278526306152,-29.3975830078125,6.0,10
-56.0531692504883,-19.5483245849609,7.0,5
-96.4165573120117,15.8714466094971,1.0,7
67.586311340332,-55.1507720947266,6.0,10
50.4393348693848,31.0485572814941,0.0,2
30.6744651794434,80.9984130859375,3.0,8
-22.2439479827881,-80.9234466552734,9.0,3
68.2566070556641,-53.8293952941895,6.0,10
17.4582901000977,48.2599487304688,3.0,8
87.44091796875,57.8383140563965,0.0,2
86.9537353515625,-24.143383026123,6.0,10
-65.2322540283203,67.2408981323242,1.0,6
-22.1848602294922,16.505880355835,8.0,9
36.910587310791,76.9984664916992,3.0,8
-50.2723846435547,-59.6134796142578,7.0,5
38.9809074401855,-9.72829246520996,5.0,1
6.2008490562439,53.3468437194824,3.0,8
18.3810558319092,-37.2785530090332,4.0,4
45.5752258300781,58.7342758178711,3.0,8
-23.751184463501,96.4520034790039,2.0,6
79.1417236328125,-45.4679832458496,6.0,10
-60.8067359924316,35.8547439575195,1.0,7
-92.9763488769531,17.7983722686768,1.0,7
-64.40087890625,60.5998840332031,1.0,6
.753841638565063,-59.2089920043945,4.0,3
-3.35305380821228,-21.6905975341797,8.0,4
33.3792953491211,18.0850276947021,5.0,1
33.9896965026855,33.67822265625,3.0,8
-25.2773017883301,-81.3757934570312,9.0,3
42.6953277587891,-22.7862606048584,5.0,1
-5.184814453125,48.8293113708496,3.0,8
68.5488967895508,-54.6321754455566,6.0,10
55.3841323852539,34.5789337158203,0.0,2
-55.4243049621582,-21.0371837615967,7.0,5
-79.8207473754883,-11.9071254730225,1.0,7
37.5650863647461,-11.3292551040649,5.0,1
94.4869918823242,-12.9264259338379,6.0,10
-39.6986274719238,67.5877838134766,2.0,6
3.60087299346924,-1.36913168430328,8.0,9
94.9066390991211,30.2043838500977,0.0,2
-18.0247039794922,-56.7074317932129,9.0,4
79.1855010986328,-12.5961065292358,6.0,10
4.14848804473877,1.85924828052521,8.0,9
-69.4462127685547,-32.0215530395508,7.0,5
-42.195426940918,53.7646865844727,2.0,6
-65.4534454345703,66.0331954956055,1.0,6
-88.6908874511719,-4.67629146575928,1.0,7
-12.8000221252441,94.4251937866211,2.0,6
-68.3754425048828,1.12646687030792,1.0,7
28.0477714538574,13.309645652771,5.0,1
-37.7944450378418,-36.35009765625,9.0,5
-36.8102035522461,1.48120200634003,8.0,9
-14.9078207015991,3.45528435707092,8.0,9
-67.6693496704102,65.5553512573242,1.0,6
56.4637832641602,-27.6742134094238,6.0,10
-7.31227540969849,-27.2854900360107,9.0,4
-12.3534460067749,8.46395778656006,8.0,9
4.42051601409912,-14.2441368103027,3.0,4
-12.9984254837036,-54.3802490234375,9.0,4
-35.4591178894043,1.37582802772522,8.0,9
30.5183410644531,70.1912155151367,3.0,8
-23.9057102203369,96.5168304443359,2.0,6
2.44916272163391,-75.5161666870117,4.0,3
-39.1660995483398,1.82331824302673,8.0,9
28.1538352966309,7.13480424880981,5.0,1
-35.5945434570312,1.74382436275482,8.0,9
-19.0602207183838,-80.5354156494141,9.0,3
-55.1918830871582,-20.9582843780518,7.0,5
-35.095817565918,35.6586036682129,2.0,6
-65.5373229980469,62.8404121398926,1.0,6
89.6537017822266,-38.5002708435059,6.0,10
-53.7720680236816,-16.281364440918,7.0,5
-5.17442989349365,27.3428955078125,8.0,9
-22.6694850921631,-16.88916015625,9.0,4
26.6189517974854,-69.3248138427734,4.0,3
-36.8686447143555,94.9932632446289,2.0,6
-15.252329826355,-43.5913124084473,9.0,4
56.2455558776855,24.8162307739258,0.0,2
.523357689380646,-44.25927734375,4.0,4
-99.7148056030273,1.6745822429657,1.0,7
-69.2612380981445,-47.2572631835938,7.0,5
-28.5543079376221,30.998893737793,2.0,9
12.9340581893921,41.8414726257324,9.0,8
33.7300567626953,60.2034301757812,3.0,8
15.4636783599854,17.1405162811279,8.0,1
2.45254731178284,-77.788948059082,4.0,3
-9.32625675201416,-80.4655075073242,9.0,3
-48.965274810791,-51.450325012207,7.0,5
-67.5354537963867,29.0223026275635,1.0,7
-10.7414226531982,5.97065544128418,8.0,9
-82.2559280395508,13.7190046310425,1.0,7
-30.005334854126,-58.7483863830566,9.0,5
-17.8728256225586,-85.0690994262695,9.0,3
50.4752082824707,28.5267906188965,0.0,2
45.2192230224609,76.0518417358398,3.0,8
-63.619743347168,4.60352468490601,1.0,7
25.5596504211426,35.2308044433594,3.0,8
-24.1401290893555,62.2331924438477,2.0,6
-52.5413970947266,-66.1312103271484,7.0,5
41.7103004455566,54.9930801391602,3.0,8
15.6578826904297,-5.4423713684082,5.0,1
1.62176561355591,-78.3678665161133,4.0,3
-60.1115264892578,-39.270881652832,7.0,5
-52.7917098999023,-54.4466819763184,7.0,5
-27.0348987579346,-45.1914672851562,9.0,4
-2.22651314735413,9.83343601226807,8.0,9
40.7159881591797,1.70674848556519,5.0,1
-29.9814987182617,-58.8825721740723,9.0,5
-69.2832260131836,-49.6928939819336,7.0,5
57.4181823730469,21.0457420349121,0.0,2
72.5564041137695,25.2313022613525,0.0,2
-74.1305618286133,-10.3545141220093,1.0,7
77.5497817993164,-26.3907852172852,6.0,10
-36.5338821411133,42.3723335266113,2.0,6
20.5433216094971,-74.092903137207,4.0,3
37.9617919921875,55.7201194763184,3.0,8
43.9967079162598,16.5038070678711,5.0,1
8.81547451019287,-58.8221969604492,4.0,3
6.99464321136475,41.8965721130371,3.0,8
-63.9064865112305,-55.5817604064941,7.0,5
30.0097923278809,-87.5556564331055,4.0,3
-11.1460113525391,-65.6647186279297,9.0,3
56.5403137207031,21.2692451477051,0.0,2
18.3594245910645,-22.0953197479248,5.0,1
1.26311111450195,-77.7096939086914,4.0,3
49.7545471191406,39.4263725280762,0.0,2
39.3295288085938,21.9845142364502,5.0,1
.486869245767593,5.58542776107788,8.0,9
-2.00578165054321,-61.5072631835938,4.0,3
6.82140445709229,50.8359642028809,3.0,8
25.7600288391113,-90.5085830688477,4.0,3
20.4658737182617,-14.8880367279053,5.0,1
-62.363151550293,29.7986297607422,1.0,7
2.97080874443054,-47.8310279846191,4.0,4
-91.1398773193359,-9.51701259613037,1.0,7
-12.2141265869141,-13.3659763336182,8.0,9
32.6419219970703,64.411376953125,3.0,8
30.354154586792,62.7336044311523,3.0,8
29.3610038757324,73.9625930786133,3.0,8
51.3062362670898,30.9266967773438,0.0,2
3.22692680358887,-7.12307977676392,8.0,9
-36.505729675293,46.5858840942383,2.0,6
-33.2701072692871,-57.5120315551758,9.0,5
-64.6486968994141,2.30623388290405,1.0,7
3.03736996650696,1.03691744804382,8.0,9
53.7651824951172,41.3264656066895,0.0,2
-68.3767395019531,-70.6112442016602,7.0,5
-70.8536148071289,19.5192928314209,2.0,7
60.9683685302734,-21.9145011901855,6.0,10
-2.38714075088501,9.59760665893555,8.0,9
-3.70513868331909,52.1591606140137,3.0,8
32.2782936096191,-63.564079284668,4.0,3
-12.3642549514771,12.8952951431274,8.0,9
16.1491374969482,-60.6336135864258,4.0,3
72.4055480957031,23.2692203521729,0.0,2
-57.0248565673828,27.8825702667236,1.0,7
-58.0288963317871,25.0963802337646,7.0,7
87.6824035644531,-42.8869247436523,6.0,10
24.188549041748,-83.1248092651367,4.0,3
-82.6578826904297,18.0333385467529,1.0,7
-45.3753204345703,-10.2570753097534,7.0,9
25.8557777404785,35.4032363891602,3.0,8
27.531644821167,71.0470657348633,3.0,8
51.2296905517578,27.3339557647705,0.0,2
32.0098495483398,-26.9272708892822,5.0,1
35.0125541687012,58.4579734802246,3.0,8
-84.6141738891602,-7.27259159088135,1.0,7
94.4988632202148,-26.9537715911865,6.0,10
12.4062776565552,27.5414161682129,8.0,8
-10.6477470397949,-64.2617340087891,9.0,3
-41.0695533752441,49.6873359680176,2.0,6
39.2138671875,56.4851951599121,3.0,8
81.8103103637695,-47.0856742858887,6.0,10
-54.1474647521973,-56.249095916748,7.0,5
22.8700008392334,64.5803833007812,3.0,8
7.6986722946167,-65.9364166259766,4.0,3
-5.90681552886963,-91.1443481445312,9.0,3
-25.7198848724365,-61.279468536377,9.0,4
18.1896362304688,5.47211885452271,5.0,1
-48.3183708190918,-56.6729850769043,7.0,5
97.0135955810547,-15.1724691390991,6.0,10
64.4850769042969,18.1274471282959,0.0,2
-61.1537399291992,-11.0359601974487,7.0,7
-30.4645881652832,-59.7299461364746,9.0,5
-50.2652549743652,-1.95615971088409,7.0,7
2.130375623703,-69.6780471801758,4.0,3
-78.0092010498047,-6.51361989974976,1.0,7
-1.65786302089691,6.15455532073975,8.0,9
-7.93597745895386,27.3526973724365,8.0,9
-34.9086227416992,36.5851287841797,2.0,6
-94.2790298461914,-11.3214054107666,1.0,7
-61.4822196960449,-64.0493240356445,7.0,5
20.2606353759766,59.8133125305176,8.0,8
-46.4132843017578,-39.1962203979492,7.0,5
13.0007696151733,39.914909362793,3.0,8
20.9971694946289,-4.08141231536865,5.0,1
-78.1414337158203,21.3336944580078,1.0,7
-67.2575912475586,-60.5729675292969,7.0,5
96.3353881835938,-22.4109935760498,6.0,10
-68.3429794311523,.110101699829102,1.0,7
-35.8834915161133,-55.3564796447754,7.0,5
57.0345306396484,30.0614757537842,9.0,2
-.371528148651123,-1.90959823131561,8.0,9
20.9920768737793,-3.75542712211609,5.0,1
9.09929466247559,38.0996704101562,3.0,8
-29.5058555603027,40.2098731994629,2.0,6
-33.1883316040039,-60.3156814575195,4.0,5
10.6066083908081,-65.8695526123047,4.0,3
-10.4144849777222,-70.5409698486328,9.0,3
-1.53322398662567,1.83140444755554,8.0,9
-27.5634708404541,-83.4779891967773,9.0,3
-28.8543968200684,-75.0155487060547,9.0,3
87.5060043334961,22.6014003753662,0.0,2
87.7452545166016,-32.1064720153809,6.0,10
-60.2966423034668,-39.2689666748047,7.0,5
-18.661958694458,-72.0867614746094,9.0,3
31.9983425140381,65.9240112304688,3.0,8
-64.6322708129883,-56.2228698730469,7.0,5
-67.2802124023438,24.5522956848145,1.0,7
82.3829498291016,-33.8416862487793,6.0,10
-33.2665634155273,59.1557998657227,2.0,6
6.40716123580933,-64.2490158081055,4.0,3
84.7208633422852,24.7103137969971,0.0,2
-98.5087509155273,11.4320058822632,1.0,7
-30.1951274871826,82.2225799560547,2.0,6
-31.0042324066162,49.9769554138184,2.0,6
28.7783203125,-77.8659439086914,4.0,3
90.6443557739258,-35.6253929138184,6.0,10
-3.11742925643921,-45.0684356689453,4.0,4
-88.6723022460938,-2.53290891647339,1.0,7
-71.4221649169922,1.28198778629303,1.0,7
-99.5139083862305,-1.13057923316956,1.0,7
-21.1309795379639,-87.9003524780273,9.0,3
-63.0094871520996,-81.3027191162109,7.0,5
18.3079299926758,-65.2129440307617,4.0,3
-37.2070770263672,42.2354393005371,2.0,6
74.4165725708008,-19.8209915161133,6.0,10
17.5172557830811,48.6044540405273,3.0,8
-73.2505645751953,18.6173686981201,1.0,7
92.0746459960938,-33.0248146057129,6.0,10
-70.4619674682617,1.47228181362152,1.0,7
2.15763545036316,-78.4130096435547,4.0,3
23.1336193084717,-81.3025741577148,9.0,3
-1.03359842300415,5.8136191368103,8.0,9
-10.7547569274902,-64.5721130371094,9.0,3
-31.4170074462891,-60.4314460754395,9.0,5
4.16756105422974,-71.3393020629883,4.0,3
89.1552429199219,-29.7825698852539,6.0,10
24.3368320465088,31.4046745300293,3.0,8
6.91944026947021,-64.587287902832,4.0,3
-56.0940742492676,-79.1746292114258,7.0,5
89.7120132446289,-35.4599227905273,6.0,10
6.93291282653809,-69.6442031860352,4.0,3
17.7444648742676,-14.8809394836426,5.0,1
30.8305778503418,-91.4384994506836,4.0,3
52.4284744262695,39.1181716918945,0.0,2
-94.4546585083008,-11.5029020309448,1.0,7
-27.3078002929688,42.9307022094727,2.0,6
93.7304763793945,-17.8043746948242,6.0,10
-73.4393615722656,-9.99240970611572,1.0,7
99.6510772705078,-20.507984161377,6.0,10
58.2201499938965,21.6336574554443,0.0,2
-8.20417213439941,24.0726108551025,8.0,9
17.6465663909912,-15.1470937728882,5.0,1
-27.8241481781006,43.226203918457,2.0,6
57.2177238464355,28.6014995574951,0.0,2
-53.1114273071289,-41.6124114990234,7.0,5
-73.8301010131836,-9.59631443023682,1.0,7
-26.8728313446045,76.4025268554688,2.0,6
-70.7432632446289,-5.73902368545532,1.0,7
17.9711666107178,-1.46996855735779,5.0,1
-64.8280944824219,-56.2263450622559,7.0,5
-61.3698387145996,13.4064693450928,1.0,7
-1.52859139442444,9.83187484741211,8.0,9
43.3118782043457,10.8408994674683,5.0,1
1.81500554084778,-70.3471145629883,4.0,3
-55.5016021728516,40.4831695556641,2.0,7
27.3416709899902,59.9890289306641,3.0,8
37.5131607055664,20.1381378173828,8.0,1
-27.1213512420654,30.2982616424561,2.0,9
.635056912899017,-54.5251808166504,4.0,4
-69.6043090820312,-51.589038848877,7.0,5
28.4868488311768,-78.1048965454102,4.0,3
-30.9386405944824,-53.4011154174805,9.0,5
-88.4878158569336,-17.4935207366943,1.0,7
25.4966659545898,69.44873046875,3.0,8
-29.2368431091309,-69.3904113769531,9.0,3
-31.7670116424561,-43.963436126709,9.0,5
42.201904296875,54.7687759399414,3.0,8
66.2296142578125,47.1725730895996,0.0,2
15.8758573532104,35.2189636230469,3.0,8
-63.4309501647949,48.7714881896973,1.0,6
11.4483575820923,46.7082786560059,3.0,8
-30.7776107788086,83.6960601806641,2.0,6
80.0989151000977,-13.1646871566772,6.0,10
19.7115898132324,78.6729965209961,3.0,8
-30.2795066833496,46.7798194885254,2.0,6
12.2592344284058,-45.5724105834961,4.0,4
26.3806190490723,22.6480827331543,5.0,1
28.8488082885742,8.76637649536133,5.0,1
-30.08469581604,-60.8227462768555,4.0,5
-47.8716659545898,-31.6125965118408,7.0,5
-48.1869888305664,-67.4121780395508,7.0,5
-26.1236457824707,15.3085613250732,8.0,9
20.8030204772949,-2.43032073974609,5.0,1
-24.282922744751,-32.4997978210449,9.0,4
24.4007472991943,-64.673942565918,4.0,3
77.6746673583984,46.6779174804688,0.0,2
-26.6294727325439,22.830099105835,8.0,9
-63.1818084716797,48.113899230957,1.0,6
30.3051795959473,-89.1018218994141,4.0,3
-37.6424331665039,83.7599563598633,2.0,6
-64.7936859130859,3.59725618362427,1.0,7
19.0667285919189,77.6806716918945,3.0,8
62.3311424255371,19.0611152648926,0.0,2
10.6119022369385,-37.5241241455078,4.0,4
67.5487823486328,18.2783813476562,0.0,2
57.6217498779297,-51.8860740661621,6.0,10
4.75016641616821,-58.6326942443848,4.0,3
-47.4551467895508,-31.9600105285645,7.0,5
-23.4622039794922,-84.9528503417969,9.0,3
-13.5932350158691,-11.3656215667725,8.0,9
-92.5559768676758,30.2618217468262,1.0,7
-17.7586402893066,-54.803638458252,9.0,4
28.8380641937256,-68.8998031616211,4.0,3
74.544792175293,50.0129013061523,0.0,2
-67.081298828125,5.73712253570557,1.0,7
-70.8481597900391,53.5122909545898,1.0,7
20.4261703491211,-86.8880081176758,4.0,3
-33.0321578979492,91.9709777832031,2.0,6
-67.6870498657227,-46.4135131835938,7.0,5
20.1309795379639,55.7920303344727,3.0,8
20.6989307403564,26.5310211181641,8.0,1
6.78351879119873,-37.0875091552734,4.0,4
-6.98309278488159,13.4531116485596,8.0,9
31.8872871398926,-13.6952857971191,5.0,1
-13.6983137130737,-1.5816593170166,8.0,9
53.2211837768555,-53.8894424438477,6.0,10
21.0209407806396,-64.3797378540039,4.0,3
-43.1066207885742,-17.4595394134521,7.0,5
63.4335174560547,15.8416061401367,0.0,2
-34.2502861022949,8.95342636108398,8.0,9
8.86183547973633,4.43074560165405,9.0,1
-21.2853889465332,-31.146032333374,9.0,4
-89.8928527832031,9.01954174041748,1.0,7
-74.5112533569336,-58.3835716247559,7.0,5
-63.6047096252441,-43.4613723754883,7.0,5
-75.2416763305664,-57.8606872558594,7.0,5
-72.7543106079102,22.2217864990234,1.0,7
-69.6701049804688,44.0329742431641,1.0,7
9.78788375854492,51.728572845459,3.0,8
20.6969432830811,80.6885528564453,3.0,8
57.6592216491699,41.6878929138184,0.0,2
-48.3146095275879,-29.7110652923584,7.0,5
10.5816783905029,-88.6905975341797,4.0,3
34.0488128662109,-.6415194272995,5.0,1
-9.94001579284668,-93.1900634765625,9.0,3
-30.921558380127,76.2384490966797,2.0,6
-60.20361328125,-70.7901916503906,7.0,5
-20.9703140258789,5.78642272949219,8.0,9
20.773458480835,-61.2491989135742,4.0,3
73.5054931640625,49.9887428283691,0.0,2
-8.57565879821777,-86.3448333740234,9.0,3
-52.4862899780273,-2.89013004302979,7.0,7
46.7315139770508,-38.1984405517578,6.0,10
29.0534343719482,7.27302694320679,5.0,1
93.4969482421875,-12.0897779464722,6.0,10
-26.8098201751709,-52.0336761474609,9.0,4
-81.1781463623047,-7.68381547927856,1.0,7
55.7566070556641,-50.9429664611816,6.0,10
-83.9747543334961,-13.8278694152832,1.0,7
63.5611839294434,53.8579864501953,0.0,2
31.0754489898682,81.7798843383789,3.0,8
-23.1163558959961,-25.9344997406006,9.0,4
-16.6011257171631,26.9424476623535,8.0,9
6.72044849395752,-34.9885215759277,4.0,4
-29.5712966918945,53.1547698974609,2.0,6
4.11441564559937,66.2700500488281,3.0,8
-13.4773797988892,-52.8120880126953,9.0,4
-34.1146049499512,86.2914810180664,2.0,6
63.429256439209,-18.8398151397705,6.0,10
19.9081535339355,81.2277069091797,3.0,8
96.9376373291016,-15.1531105041504,6.0,10
-33.4917068481445,16.2291660308838,8.0,9
1.36228930950165,-70.5019607543945,4.0,3
2.3118782043457,69.909049987793,3.0,8
-47.6923217773438,-41.5592155456543,7.0,5
5.04132699966431,-17.0242118835449,2.0,4
32.158763885498,53.8632202148438,3.0,8
31.755033493042,-14.4324645996094,5.0,1
-52.0822868347168,-10.4838495254517,7.0,5
-2.42139935493469,45.9234275817871,3.0,8
-3.8325412273407,-64.5994110107422,4.0,3
-16.9637050628662,-25.6589260101318,9.0,4
-25.927978515625,41.7649879455566,2.0,6
18.955249786377,-51.8551940917969,4.0,3
-28.966194152832,-3.04275965690613,8.0,9
-63.2042007446289,39.028881072998,1.0,7
-21.0229091644287,-3.59493327140808,8.0,9
-29.4118309020996,-32.2293815612793,9.0,4
-61.821704864502,22.0429649353027,1.0,7
-30.6770839691162,84.4526443481445,2.0,6
19.9893379211426,10.9712448120117,5.0,1
-82.7080307006836,40.4685935974121,1.0,7
-57.1428680419922,-51.1258316040039,7.0,5
-24.2391719818115,-26.0598030090332,9.0,4
86.6895065307617,31.6827487945557,0.0,2
67.9320831298828,-46.611988067627,6.0,10
-19.3884468078613,-68.2392425537109,9.0,3
-43.997875213623,-25.4964694976807,7.0,5
26.2872772216797,-88.4816360473633,4.0,3
-25.1718711853027,-26.847297668457,9.0,4
72.7554779052734,26.5332412719727,0.0,2
68.6255416870117,58.3472328186035,0.0,2
37.3245582580566,56.8109664916992,3.0,8
5.0572395324707,-34.8726234436035,4.0,4
82.3253936767578,-40.654899597168,6.0,10
56.0632133483887,-51.0600814819336,6.0,10
53.4444274902344,-40.9866981506348,6.0,10
-80.4678726196289,51.9805526733398,1.0,7
-29.0875339508057,52.1104011535645,2.0,6
-45.4805297851562,-5.48486375808716,7.0,9
-16.3178806304932,67.2448577880859,2.0,6
-1.64821183681488,47.7924652099609,3.0,8
-31.0214538574219,43.1166229248047,2.0,6
-29.4206714630127,.681857764720917,8.0,9
58.6270141601562,21.0686016082764,0.0,2
-30.9918460845947,-22.3943500518799,9.0,4
28.1166439056396,44.6111145019531,3.0,8
54.098072052002,-52.6290893554688,6.0,10
-35.1643676757812,-53.1804733276367,7.0,5
-36.5672721862793,14.0068941116333,8.0,9
-66.8066329956055,-65.9721450805664,7.0,5
6.07471466064453,-13.27663230896,3.0,1
-87.8415603637695,-11.2100238800049,1.0,7
-28.0155696868896,-19.8733367919922,9.0,4
95.2711944580078,-15.0096797943115,6.0,10
-83.8267593383789,48.2931900024414,1.0,7
1.63089716434479,-77.2999496459961,4.0,3
69.7611694335938,55.8799057006836,0.0,2
-34.8688468933105,-64.4026565551758,4.0,5
-29.7977714538574,-19.3437805175781,9.0,4
88.2559661865234,-11.0938472747803,6.0,10
14.0558176040649,82.4781723022461,3.0,8
-12.7612810134888,-88.0553741455078,9.0,3
13.7645921707153,82.1842041015625,3.0,8
28.7092800140381,-70.0609359741211,4.0,3
55.0317192077637,-53.3813133239746,6.0,10
61.3691825866699,31.5599822998047,0.0,2
-32.4291648864746,87.2793960571289,2.0,6
-36.0401382446289,-12.2428016662598,7.0,9
35.3628959655762,-3.75937628746033,5.0,1
65.7863998413086,-25.9853534698486,6.0,10
17.9346122741699,87.6841430664062,3.0,8
-90.8207321166992,-15.3059539794922,1.0,7
15.5644054412842,-37.5819969177246,4.0,4
-95.0905685424805,19.3040618896484,1.0,7
67.4614486694336,18.7653312683105,0.0,2
-67.0574188232422,15.4649772644043,1.0,7
-70.2463912963867,13.725643157959,1.0,7
47.9642219543457,-33.7101211547852,6.0,10
-31.0034103393555,38.1098823547363,2.0,6
-20.9324054718018,11.5369062423706,8.0,9
31.7595329284668,58.751163482666,3.0,8
25.3698959350586,15.9882297515869,5.0,1
16.333101272583,-83.7728576660156,4.0,3
-19.6102485656738,-34.1888122558594,9.0,4
24.8777008056641,6.1914496421814,5.0,1
-36.753002166748,95.531623840332,2.0,6
51.4297142028809,-38.2403831481934,6.0,10
-43.4527244567871,-50.5498924255371,7.0,5
-55.6763153076172,-55.6247329711914,7.0,5
-1.57968533039093,-66.9136276245117,4.0,3
-10.4200210571289,15.5640068054199,8.0,9
40.3016052246094,28.774377822876,5.0,1
-33.4777145385742,-41.8997650146484,9.0,5
17.6922626495361,-64.8637237548828,4.0,3
66.7745513916016,15.0705995559692,0.0,2
43.8093528747559,-49.7033157348633,6.0,10
-73.3283462524414,9.27930641174316,1.0,7
65.6811599731445,-30.6905155181885,6.0,10
-31.1347236633301,38.112548828125,2.0,6
-4.46774864196777,-69.4551773071289,4.0,3
9.43320655822754,52.3071937561035,3.0,8
-50.7112197875977,-73.7394027709961,7.0,5
25.3415679931641,-67.3275375366211,4.0,3
69.5008544921875,22.5929164886475,0.0,2
31.4788627624512,.722895443439484,5.0,1
-16.6597537994385,26.2961444854736,8.0,9
51.6282272338867,-38.3314514160156,6.0,10
-15.1317081451416,-87.5064849853516,9.0,3
-62.8305892944336,-40.1980934143066,7.0,5
